TS,Sequence,Node,Millis,Sensor,Reading,ReadingUnits,Memo,RSSI,OriginId
2013-11-07 11:53:01,R4186,Proto1,3267282,Dallas-F,84.092,F,,-81,0
2013-11-07 11:53:02,R134,Mote2,162688,Dallas,22.19,C,,-78,0
2013-11-07 11:53:02,R134,Mote2,162688,Dallas-F,71.942,F,,-78,0
2013-11-07 11:53:06,R4187,Proto1,3272042,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:53:06,R4187,Proto1,3272042,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:53:06,R4189,Proto1,3272242,Radio-Temp,28.00,C,,-78,0
2013-11-07 11:53:06,R4189,Proto1,3272242,Radio-Temp-F,82.4,F,,-78,0
2013-11-07 11:53:07,R4192,Proto1,3272498,LUX-FLT,127.00,lux,,-30,0
2013-11-07 11:53:07,R4195,Proto1,3272828,MDWIND,644.00,raw,,-78,0
2013-11-07 11:53:07,R135,Mote2,167755,BATT-R,148.00,raw,,-79,0
2013-11-07 11:53:08,R136,Mote2,167828,BATT-V,5.25,volts,,-81,0
2013-11-07 11:53:08,R4196,Proto1,3273702,Dallas,28.94,C,,-79,0
2013-11-07 11:53:08,R4196,Proto1,3273702,Dallas-F,84.092,F,,-79,0
2013-11-07 11:53:09,R139,Mote2,168856,Dallas,22.19,C,,-79,0
2013-11-07 11:53:09,R139,Mote2,168856,Dallas-F,71.942,F,,-79,0
2013-11-07 11:53:13,R4197,Proto1,3278443,SHT15-Temp,-42.56,C,,-76,0
2013-11-07 11:53:13,R4197,Proto1,3278443,SHT15-Temp-F,-44.608,F,,-76,0
2013-11-07 11:53:13,R4199,Proto1,3278644,Radio-Temp,28.00,C,,-79,0
2013-11-07 11:53:13,R4199,Proto1,3278644,Radio-Temp-F,82.4,F,,-79,0
2013-11-07 11:53:14,R140,Mote2,173918,BATT-R,148.00,raw,,-80,0
2013-11-07 11:53:15,R143,Mote2,174174,LUX-LOW,559.00,lux,,-81,0
2013-11-07 11:53:15,R4204,Proto1,3280505,BMP-Pressure,100257.00,Pa,,-78,0
2013-11-07 11:53:16,R144,Mote2,175071,Dallas,22.19,C,,-80,0
2013-11-07 11:53:16,R144,Mote2,175071,Dallas-F,71.942,F,,-80,0
2013-11-07 11:53:21,R4207,Proto1,3286275,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:53:21,R4207,Proto1,3286275,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:53:21,R4210,Proto1,3286572,BATT-V,3.23,volts,,-83,0
2013-11-07 11:53:21,R148,Mote2,180391,LUX-LOW,575.00,lux,,-78,0
2013-11-07 11:53:21,R4215,Proto1,3287141,MDWIND,622.00,raw,,-78,0
2013-11-07 11:53:22,R149,Mote2,181283,Dallas,22.13,C,,-80,0
2013-11-07 11:53:22,R149,Mote2,181283,Dallas-F,71.834,F,,-80,0
2013-11-07 11:53:22,R4216,Proto1,3288046,Dallas,28.81,C,,-80,0
2013-11-07 11:53:22,R4216,Proto1,3288046,Dallas-F,83.858,F,,-80,0
2013-11-07 11:53:27,R4217,Proto1,3292791,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 11:53:27,R4217,Proto1,3292791,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 11:53:27,R4218,Proto1,3292887,SHT15-RH,-13.84,%RH,,-77,0
2013-11-07 11:53:27,R4221,Proto1,3293102,DUM,3.14,na,,-77,0
2013-11-07 11:53:27,R4222,Proto1,3293161,LUX-FLT,128.00,lux,,-80,0
2013-11-07 11:53:28,R150,Mote2,186351,BATT-R,148.00,raw,,-79,0
2013-11-07 11:53:28,R152,Mote2,186465,LUX-FLT,141.00,lux,,-81,0
2013-11-07 11:53:29,R154,Mote2,187442,Dallas,22.13,C,,-79,0
2013-11-07 11:53:29,R154,Mote2,187442,Dallas-F,71.834,F,,-79,0
2013-11-07 11:53:30,R4226,Proto1,3295546,Dallas,28.81,C,,-80,0
2013-11-07 11:53:30,R4226,Proto1,3295546,Dallas-F,83.858,F,,-80,0
2013-11-07 11:53:34,R155,Mote2,192514,BATT-R,148.00,raw,,-79,0
2013-11-07 11:53:34,R156,Mote2,192585,BATT-V,5.25,volts,,-82,0
2013-11-07 11:53:35,R158,Mote2,192780,LUX-LOW,575.00,lux,,-77,0
2013-11-07 11:53:35,R4229,Proto1,3300496,Radio-Temp,234.00,C,,-79,0
2013-11-07 11:53:35,R4229,Proto1,3300496,Radio-Temp-F,453.2,F,,-79,0
2013-11-07 11:53:35,R4230,Proto1,3300594,BATT-V,3.30,volts,,-78,0
2013-11-07 11:53:35,R4232,Proto1,3300798,LUX-FLT,124.00,lux,,-76,0
2013-11-07 11:53:35,R4234,Proto1,3300983,BMP-Pressure,100252.00,Pa,,-81,0
2013-11-07 11:53:35,R159,Mote2,193644,Dallas,22.13,C,,-82,0
2013-11-07 11:53:35,R159,Mote2,193644,Dallas-F,71.834,F,,-82,0
2013-11-07 11:53:36,R4236,Proto1,3301966,Dallas,28.81,C,,-81,0
2013-11-07 11:53:36,R4236,Proto1,3301966,Dallas-F,83.858,F,,-81,0
2013-11-07 11:53:41,R4237,Proto1,3306707,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:53:41,R4237,Proto1,3306707,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:53:41,R161,Mote2,198782,BATT-V,5.25,volts,,-81,0
2013-11-07 11:53:41,R163,Mote2,198956,LUX-LOW,550.00,lux,,-84,0
2013-11-07 11:53:42,R4241,Proto1,3307245,DUM,3.14,na,,-82,0
2013-11-07 11:53:42,R4244,Proto1,3307550,BMP-Pressure,100245.00,Pa,,-79,0
2013-11-07 11:53:42,R4245,Proto1,3307654,MDWIND,667.00,raw,,-82,0
2013-11-07 11:53:43,R4246,Proto1,3308559,Dallas,28.75,C,,-85,0
2013-11-07 11:53:43,R4246,Proto1,3308559,Dallas-F,83.75,F,,-85,0
2013-11-07 11:53:47,R4247,Proto1,3313285,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 11:53:47,R4247,Proto1,3313285,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 11:53:48,R165,Mote2,204892,BATT-R,148.00,raw,,-80,0
2013-11-07 11:53:48,R166,Mote2,204933,BATT-V,5.25,volts,,-80,0
2013-11-07 11:53:49,R4252,Proto1,3314070,LUX-FLT,115.00,lux,,-81,0
2013-11-07 11:53:49,R169,Mote2,206015,Dallas,22.13,C,,-80,0
2013-11-07 11:53:49,R169,Mote2,206015,Dallas-F,71.834,F,,-80,0
2013-11-07 11:53:49,R4254,Proto1,3314638,BMP-Pressure,100248.00,Pa,,-80,0
2013-11-07 11:53:50,R4256,Proto1,3315992,Dallas,28.88,C,,-77,0
2013-11-07 11:53:50,R4256,Proto1,3315992,Dallas-F,83.984,F,,-77,0
2013-11-07 11:53:55,R170,Mote2,211087,BATT-R,148.00,raw,,-80,0
2013-11-07 11:53:55,R172,Mote2,211245,LUX-FLT,142.00,lux,,-80,0
2013-11-07 11:53:56,R174,Mote2,212213,Dallas,22.19,C,,-82,0
2013-11-07 11:53:56,R174,Mote2,212213,Dallas-F,71.942,F,,-82,0
2013-11-07 11:53:59,R4257,Proto1,3325117,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 11:53:59,R4257,Proto1,3325117,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 11:53:59,R4258,Proto1,3325214,SHT15-RH,-13.84,%RH,,-86,0
2013-11-07 11:54:00,R4259,Proto1,3325260,Radio-Temp,28.00,C,,-78,0
2013-11-07 11:54:00,R4259,Proto1,3325260,Radio-Temp-F,82.4,F,,-78,0
2013-11-07 11:54:00,R4262,Proto1,3325511,LUX-FLT,117.00,lux,,-82,0
2013-11-07 11:54:00,R4264,Proto1,3325741,BMP-Pressure,100240.00,Pa,,-82,0
2013-11-07 11:54:00,R4264,Proto1,3325741,BMP-Pressure,100240.00,Pa,,-84,0
2013-11-07 11:54:01,R4266,Proto1,3326808,Dallas,28.75,C,,-83,0
2013-11-07 11:54:01,R4266,Proto1,3326808,Dallas-F,83.75,F,,-83,0
2013-11-07 11:54:01,R175,Mote2,217276,BATT-R,148.00,raw,,-87,0
2013-11-07 11:54:01,R177,Mote2,217434,LUX-FLT,130.00,lux,,-82,0
2013-11-07 11:54:02,R179,Mote2,218402,Dallas,22.13,C,,-81,0
2013-11-07 11:54:02,R179,Mote2,218402,Dallas-F,71.834,F,,-81,0
2013-11-07 11:54:06,R4267,Proto1,3331548,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:54:06,R4267,Proto1,3331548,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:54:06,R4271,Proto1,3331867,DUM,3.14,na,,-82,0
2013-11-07 11:54:06,R4272,Proto1,3331952,LUX-FLT,109.00,lux,,-80,0
2013-11-07 11:54:06,R4274,Proto1,3332150,BMP-Pressure,100238.00,Pa,,-82,0
2013-11-07 11:54:07,R4276,Proto1,3333158,Dallas,28.75,C,,-75,0
2013-11-07 11:54:07,R4276,Proto1,3333158,Dallas-F,83.75,F,,-75,0
2013-11-07 11:54:08,R180,Mote2,223466,BATT-R,148.00,raw,,-82,0
2013-11-07 11:54:08,R181,Mote2,223535,BATT-V,5.25,volts,,-78,0
2013-11-07 11:54:08,R182,Mote2,223622,LUX-FLT,135.00,lux,,-80,0
2013-11-07 11:54:08,R183,Mote2,223753,LUX-LOW,566.00,lux,,-82,0
2013-11-07 11:54:09,R184,Mote2,224635,Dallas,22.19,C,,-77,0
2013-11-07 11:54:09,R184,Mote2,224635,Dallas-F,71.942,F,,-77,0
2013-11-07 11:54:12,R4277,Proto1,3337899,SHT15-Temp,-42.56,C,,-75,0
2013-11-07 11:54:12,R4277,Proto1,3337899,SHT15-Temp-F,-44.608,F,,-75,0
2013-11-07 11:54:12,R4282,Proto1,3338353,LUX-FLT,126.00,lux,,-78,0
2013-11-07 11:54:13,R4283,Proto1,3338454,BMP-Temp,28.07,C,,-77,0
2013-11-07 11:54:13,R4283,Proto1,3338454,BMP-Temp-F,82.526,F,,-77,0
2013-11-07 11:54:13,R4285,Proto1,3338605,MDWIND,646.00,raw,,-81,0
2013-11-07 11:54:14,R4286,Proto1,3339479,Dallas,28.81,C,,-81,0
2013-11-07 11:54:14,R4286,Proto1,3339479,Dallas-F,83.858,F,,-81,0
2013-11-07 11:54:15,R185,Mote2,229698,BATT-R,148.00,raw,,-81,0
2013-11-07 11:54:15,R187,Mote2,229855,LUX-FLT,145.00,lux,,-83,0
2013-11-07 11:54:16,R189,Mote2,230825,Dallas,22.19,C,,-82,0
2013-11-07 11:54:16,R189,Mote2,230825,Dallas-F,71.942,F,,-82,0
2013-11-07 11:54:19,R4287,Proto1,3344219,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 11:54:19,R4287,Proto1,3344219,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 11:54:21,R4291,Proto1,3344610,DUM,3.14,na,,-83,0
2013-11-07 11:54:21,R4295,Proto1,3346816,MDWIND,635.00,raw,,-80,0
2013-11-07 11:54:22,R190,Mote2,235888,BATT-R,148.00,raw,,-81,0
2013-11-07 11:54:22,R193,Mote2,236109,LUX-LOW,599.00,lux,,-80,0
2013-11-07 11:54:22,R4296,Proto1,3348132,Dallas,28.94,C,,-77,0
2013-11-07 11:54:22,R4296,Proto1,3348132,Dallas-F,84.092,F,,-77,0
2013-11-07 11:54:23,R194,Mote2,236992,Dallas,22.19,C,,-77,0
2013-11-07 11:54:23,R194,Mote2,236992,Dallas-F,71.942,F,,-77,0
2013-11-07 11:54:27,R4297,Proto1,3352880,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 11:54:27,R4297,Proto1,3352880,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 11:54:27,R4298,Proto1,3352973,SHT15-RH,-13.84,%RH,,-83,0
2013-11-07 11:54:28,R4299,Proto1,3353069,Radio-Temp,28.00,C,,-79,0
2013-11-07 11:54:28,R4299,Proto1,3353069,Radio-Temp-F,82.4,F,,-79,0
2013-11-07 11:54:28,R4303,Proto1,3353523,BMP-Temp,28.14,C,,-79,0
2013-11-07 11:54:28,R4303,Proto1,3353523,BMP-Temp-F,82.652,F,,-79,0
2013-11-07 11:54:28,R195,Mote2,242071,BATT-R,148.00,raw,,-80,0
2013-11-07 11:54:28,R196,Mote2,242137,BATT-V,5.25,volts,,-80,0
2013-11-07 11:54:28,R197,Mote2,242224,LUX-FLT,136.00,lux,,-80,0
2013-11-07 11:54:29,R4306,Proto1,3354659,Dallas,28.94,C,,-80,0
2013-11-07 11:54:29,R4306,Proto1,3354659,Dallas-F,84.092,F,,-80,0
2013-11-07 11:54:29,R199,Mote2,243192,Dallas,22.19,C,,-78,0
2013-11-07 11:54:29,R199,Mote2,243192,Dallas-F,71.942,F,,-78,0
2013-11-07 11:54:34,R4307,Proto1,3359415,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:54:34,R4307,Proto1,3359415,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:54:34,R4311,Proto1,3359803,DUM,3.14,na,,-79,0
2013-11-07 11:54:34,R4312,Proto1,3359912,LUX-FLT,128.00,lux,,-83,0
2013-11-07 11:54:35,R200,Mote2,248265,BATT-R,148.00,raw,,-82,0
2013-11-07 11:54:35,R4314,Proto1,3360868,BMP-Pressure,100238.00,Pa,,-80,0
2013-11-07 11:54:36,R4316,Proto1,3361876,Dallas,29.00,C,,-81,0
2013-11-07 11:54:36,R4316,Proto1,3361876,Dallas-F,84.2,F,,-81,0
2013-11-07 11:54:41,R4317,Proto1,3366621,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 11:54:41,R4317,Proto1,3366621,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 11:54:41,R4318,Proto1,3366685,SHT15-RH,-13.84,%RH,,-79,0
2013-11-07 11:54:41,R4321,Proto1,3366942,DUM,3.14,na,,-80,0
2013-11-07 11:54:41,R4322,Proto1,3367053,LUX-FLT,126.00,lux,,-80,0
2013-11-07 11:54:41,R4323,Proto1,3367130,BMP-Temp,28.20,C,,-81,0
2013-11-07 11:54:41,R4323,Proto1,3367130,BMP-Temp-F,82.76,F,,-81,0
2013-11-07 11:54:42,R205,Mote2,254545,BATT-R,148.00,raw,,-82,0
2013-11-07 11:54:42,R207,Mote2,254702,LUX-FLT,146.00,lux,,-79,0
2013-11-07 11:54:42,R208,Mote2,254785,LUX-LOW,614.00,lux,,-80,0
2013-11-07 11:54:42,R4326,Proto1,3368241,Dallas,29.06,C,,-79,0
2013-11-07 11:54:42,R4326,Proto1,3368241,Dallas-F,84.308,F,,-79,0
2013-11-07 11:54:43,R209,Mote2,255641,Dallas,22.19,C,,-79,0
2013-11-07 11:54:43,R209,Mote2,255641,Dallas-F,71.942,F,,-79,0
2013-11-07 11:54:47,R4327,Proto1,3372982,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 11:54:47,R4327,Proto1,3372982,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 11:54:47,R4328,Proto1,3373077,SHT15-RH,-13.84,%RH,,-80,0
2013-11-07 11:54:47,R4329,Proto1,3373143,Radio-Temp,28.00,C,,-82,0
2013-11-07 11:54:47,R4329,Proto1,3373143,Radio-Temp-F,82.4,F,,-82,0
2013-11-07 11:54:47,R4330,Proto1,3373234,BATT-V,3.19,volts,,-82,0
2013-11-07 11:54:48,R210,Mote2,260704,BATT-R,148.00,raw,,-77,0
2013-11-07 11:54:49,R4332,Proto1,3374368,LUX-FLT,126.00,lux,,-76,0
2013-11-07 11:54:49,R4334,Proto1,3374553,BMP-Pressure,100250.00,Pa,,-83,0
2013-11-07 11:54:50,R214,Mote2,261914,Dallas,22.13,C,,-79,0
2013-11-07 11:54:50,R214,Mote2,261914,Dallas-F,71.834,F,,-79,0
2013-11-07 11:54:55,R4337,Proto1,3380321,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:54:55,R4337,Proto1,3380321,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:54:55,R4340,Proto1,3380544,BATT-V,3.19,volts,,-81,0
2013-11-07 11:54:55,R215,Mote2,266985,BATT-R,148.00,raw,,-78,0
2013-11-07 11:54:55,R216,Mote2,267028,BATT-V,5.25,volts,,-79,0
2013-11-07 11:54:55,R217,Mote2,267101,LUX-FLT,154.00,lux,,-81,0
2013-11-07 11:54:55,R4342,Proto1,3381180,LUX-FLT,126.00,lux,,-83,0
2013-11-07 11:54:56,R4344,Proto1,3381446,BMP-Pressure,100240.00,Pa,,-80,0
2013-11-07 11:54:56,R219,Mote2,268076,Dallas,22.19,C,,-78,0
2013-11-07 11:54:56,R219,Mote2,268076,Dallas-F,71.942,F,,-78,0
2013-11-07 11:54:57,R4346,Proto1,3382445,Dallas,29.00,C,,-78,0
2013-11-07 11:54:57,R4346,Proto1,3382445,Dallas-F,84.2,F,,-78,0
2013-11-07 11:55:01,R4347,Proto1,3387110,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:55:01,R4347,Proto1,3387110,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:55:02,R4349,Proto1,3387222,Radio-Temp,27.00,C,,-80,0
2013-11-07 11:55:02,R4349,Proto1,3387222,Radio-Temp-F,80.6,F,,-80,0
2013-11-07 11:55:02,R4353,Proto1,3387569,BMP-Temp,28.26,C,,-79,0
2013-11-07 11:55:02,R4353,Proto1,3387569,BMP-Temp-F,82.868,F,,-79,0
2013-11-07 11:55:02,R223,Mote2,273427,LUX-LOW,662.00,lux,,-79,0
2013-11-07 11:55:03,R4356,Proto1,3388708,Dallas,29.06,C,,-80,0
2013-11-07 11:55:03,R4356,Proto1,3388708,Dallas-F,84.308,F,,-80,0
2013-11-07 11:55:08,R4357,Proto1,3393453,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 11:55:08,R4357,Proto1,3393453,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 11:55:09,R4359,Proto1,3393658,Radio-Temp,28.00,C,,-80,0
2013-11-07 11:55:09,R4359,Proto1,3393658,Radio-Temp-F,82.4,F,,-80,0
2013-11-07 11:55:09,R4362,Proto1,3394482,LUX-FLT,123.00,lux,,-87,0
2013-11-07 11:55:09,R226,Mote2,279457,BATT-V,5.25,volts,,-83,0
2013-11-07 11:55:09,R4365,Proto1,3394818,MDWIND,635.00,raw,,-79,0
2013-11-07 11:55:10,R229,Mote2,280530,Dallas,22.13,C,,-84,0
2013-11-07 11:55:10,R229,Mote2,280530,Dallas-F,71.834,F,,-84,0
2013-11-07 11:55:10,R4366,Proto1,3395722,Dallas,29.06,C,,-81,0
2013-11-07 11:55:10,R4366,Proto1,3395722,Dallas-F,84.308,F,,-81,0
2013-11-07 11:55:15,R4367,Proto1,3400467,SHT15-Temp,-42.56,C,,-85,0
2013-11-07 11:55:15,R4367,Proto1,3400467,SHT15-Temp-F,-44.608,F,,-85,0
2013-11-07 11:55:15,R4368,Proto1,3400488,SHT15-RH,-13.84,%RH,,-84,0
2013-11-07 11:55:15,R230,Mote2,285596,BATT-R,148.00,raw,,-80,0
2013-11-07 11:55:16,R4369,Proto1,3401247,Radio-Temp,29.00,C,,-81,0
2013-11-07 11:55:16,R4369,Proto1,3401247,Radio-Temp-F,84.2,F,,-81,0
2013-11-07 11:55:16,R233,Mote2,285880,LUX-LOW,702.00,lux,,-83,0
2013-11-07 11:55:16,R4374,Proto1,3401747,BMP-Pressure,100235.00,Pa,,-80,0
2013-11-07 11:55:16,R4375,Proto1,3401829,MDWIND,696.00,raw,,-81,0
2013-11-07 11:55:17,R234,Mote2,286775,Dallas,22.19,C,,-80,0
2013-11-07 11:55:17,R234,Mote2,286775,Dallas-F,71.942,F,,-80,0
2013-11-07 11:55:17,R4376,Proto1,3402703,Dallas,29.13,C,,-84,0
2013-11-07 11:55:17,R4376,Proto1,3402703,Dallas-F,84.434,F,,-84,0
2013-11-07 11:55:22,R4377,Proto1,3407436,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:55:22,R4377,Proto1,3407436,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:55:22,R4378,Proto1,3407480,SHT15-RH,-13.84,%RH,,-81,0
2013-11-07 11:55:22,R4380,Proto1,3407678,BATT-V,3.26,volts,,-80,0
2013-11-07 11:55:22,R4382,Proto1,3407856,LUX-FLT,121.00,lux,,-80,0
2013-11-07 11:55:22,R4383,Proto1,3407956,BMP-Temp,28.36,C,,-82,0
2013-11-07 11:55:22,R4383,Proto1,3407956,BMP-Temp-F,83.048,F,,-82,0
2013-11-07 11:55:22,R236,Mote2,291934,BATT-V,5.25,volts,,-80,0
2013-11-07 11:55:23,R238,Mote2,292141,LUX-LOW,709.00,lux,,-77,0
2013-11-07 11:55:23,R4386,Proto1,3409113,Dallas,29.13,C,,-79,0
2013-11-07 11:55:23,R4386,Proto1,3409113,Dallas-F,84.434,F,,-79,0
2013-11-07 11:55:24,R239,Mote2,293076,Dallas,22.13,C,,-80,0
2013-11-07 11:55:24,R239,Mote2,293076,Dallas-F,71.834,F,,-80,0
2013-11-07 11:55:29,R4387,Proto1,3413857,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:55:29,R4387,Proto1,3413857,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:55:29,R4395,Proto1,3414610,MDWIND,646.00,raw,,-80,0
2013-11-07 11:55:29,R241,Mote2,298289,BATT-V,5.25,volts,,-84,0
2013-11-07 11:55:29,R242,Mote2,298366,LUX-FLT,163.00,lux,,-79,0
2013-11-07 11:55:30,R4396,Proto1,3415515,Dallas,29.13,C,,-83,0
2013-11-07 11:55:30,R4396,Proto1,3415515,Dallas-F,84.434,F,,-83,0
2013-11-07 11:55:30,R244,Mote2,299335,Dallas,22.13,C,,-82,0
2013-11-07 11:55:30,R244,Mote2,299335,Dallas-F,71.834,F,,-82,0
2013-11-07 11:55:35,R4397,Proto1,3420269,SHT15-Temp,-42.56,C,,-82,0
2013-11-07 11:55:35,R4397,Proto1,3420269,SHT15-Temp-F,-44.608,F,,-82,0
2013-11-07 11:55:35,R4403,Proto1,3420870,BMP-Temp,28.39,C,,-84,0
2013-11-07 11:55:35,R4403,Proto1,3420870,BMP-Temp-F,83.102,F,,-84,0
2013-11-07 11:55:36,R245,Mote2,304409,BATT-R,148.00,raw,,-80,0
2013-11-07 11:55:37,R4406,Proto1,3422485,Dallas,29.19,C,,-84,0
2013-11-07 11:55:37,R4406,Proto1,3422485,Dallas-F,84.542,F,,-84,0
2013-11-07 11:55:37,R249,Mote2,305530,Dallas,22.19,C,,-52,0
2013-11-07 11:55:37,R249,Mote2,305530,Dallas-F,71.942,F,,-52,0
2013-11-07 11:55:41,R4407,Proto1,3427239,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:55:41,R4407,Proto1,3427239,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:55:42,R4409,Proto1,3427408,Radio-Temp,28.00,C,,-81,0
2013-11-07 11:55:42,R4409,Proto1,3427408,Radio-Temp-F,82.4,F,,-81,0
2013-11-07 11:55:42,R4412,Proto1,3427661,LUX-FLT,111.00,lux,,-82,0
2013-11-07 11:55:43,R250,Mote2,310594,BATT-R,148.00,raw,,-88,0
2013-11-07 11:55:43,R253,Mote2,310820,LUX-LOW,748.00,lux,,-83,0
2013-11-07 11:55:43,R4416,Proto1,3429222,Dallas,29.06,C,,-81,0
2013-11-07 11:55:43,R4416,Proto1,3429222,Dallas-F,84.308,F,,-81,0
2013-11-07 11:55:44,R254,Mote2,311703,Dallas,22.13,C,,-87,0
2013-11-07 11:55:44,R254,Mote2,311703,Dallas-F,71.834,F,,-87,0
2013-11-07 11:55:48,R4417,Proto1,3433939,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 11:55:48,R4417,Proto1,3433939,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 11:55:48,R4418,Proto1,3433979,SHT15-RH,-13.84,%RH,,-80,0
2013-11-07 11:55:49,R4420,Proto1,3434118,BATT-V,3.16,volts,,-85,0
2013-11-07 11:55:49,R255,Mote2,316768,BATT-R,148.00,raw,,-80,0
2013-11-07 11:55:50,R257,Mote2,316926,LUX-FLT,187.00,lux,,-81,0
2013-11-07 11:55:50,R4426,Proto1,3435557,Dallas,29.06,C,,-80,0
2013-11-07 11:55:50,R4426,Proto1,3435557,Dallas-F,84.308,F,,-80,0
2013-11-07 11:55:50,R259,Mote2,317895,Dallas,22.13,C,,-80,0
2013-11-07 11:55:50,R259,Mote2,317895,Dallas-F,71.834,F,,-80,0
2013-11-07 11:55:54,R4427,Proto1,3440291,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:55:54,R4427,Proto1,3440291,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:55:55,R4427,Proto1,3440291,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 11:55:55,R4427,Proto1,3440291,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 11:55:55,R4428,Proto1,3441179,SHT15-RH,-13.84,%RH,,-81,0
2013-11-07 11:55:56,R4430,Proto1,3441348,BATT-V,3.19,volts,,-78,0
2013-11-07 11:55:56,R260,Mote2,322967,BATT-R,148.00,raw,,-81,0
2013-11-07 11:55:56,R4435,Proto1,3442021,MDWIND,694.00,raw,,-81,0
2013-11-07 11:55:57,R4436,Proto1,3442931,Dallas,29.13,C,,-75,0
2013-11-07 11:55:57,R4436,Proto1,3442931,Dallas-F,84.434,F,,-75,0
2013-11-07 11:56:02,R4437,Proto1,3447683,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:56:02,R4437,Proto1,3447683,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:56:03,R265,Mote2,329208,BATT-R,148.00,raw,,-79,0
2013-11-07 11:56:03,R4444,Proto1,3449172,BMP-Pressure,100224.00,Pa,,-80,0
2013-11-07 11:56:03,R4445,Proto1,3449235,MDWIND,686.00,raw,,-81,0
2013-11-07 11:56:04,R269,Mote2,330360,Dallas,22.13,C,,-79,0
2013-11-07 11:56:04,R269,Mote2,330360,Dallas-F,71.834,F,,-79,0
2013-11-07 11:56:09,R4447,Proto1,3454848,SHT15-Temp,-42.56,C,,-86,0
2013-11-07 11:56:09,R4447,Proto1,3454848,SHT15-Temp-F,-44.608,F,,-86,0
2013-11-07 11:56:10,R270,Mote2,335433,BATT-R,148.00,raw,,-80,0
2013-11-07 11:56:10,R273,Mote2,335710,LUX-LOW,843.00,lux,,-82,0
2013-11-07 11:56:10,R4453,Proto1,3455742,BMP-Temp,28.38,C,,-80,0
2013-11-07 11:56:10,R4453,Proto1,3455742,BMP-Temp-F,83.084,F,,-80,0
2013-11-07 11:56:10,R4455,Proto1,3455974,MDWIND,691.00,raw,,-80,0
2013-11-07 11:56:11,R274,Mote2,336598,Dallas,22.13,C,,-79,0
2013-11-07 11:56:11,R274,Mote2,336598,Dallas-F,71.834,F,,-79,0
2013-11-07 11:56:11,R4456,Proto1,3456879,Dallas,29.00,C,,-79,0
2013-11-07 11:56:11,R4456,Proto1,3456879,Dallas-F,84.2,F,,-79,0
2013-11-07 11:56:16,R4457,Proto1,3461629,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 11:56:16,R4457,Proto1,3461629,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 11:56:16,R275,Mote2,341671,BATT-R,148.00,raw,,-81,0
2013-11-07 11:56:16,R278,Mote2,341901,LUX-LOW,867.00,lux,,-79,0
2013-11-07 11:56:17,R4462,Proto1,3462376,LUX-FLT,135.00,lux,,-78,0
2013-11-07 11:56:17,R4464,Proto1,3462605,BMP-Pressure,100227.00,Pa,,-81,0
2013-11-07 11:56:17,R279,Mote2,342759,Dallas,22.19,C,,-79,0
